,index,Date,Value,400MA,400MArisk,Mayer,btcIssuance,usdIssuance,MAusdIssuance,PuellMultiple,Price/52w,Return%,Sharpe,Sortino,ind,PowerLaw,avg
0,591,2010-08-16,0.0769,,,,7200.0,553.68,,,0.05759160898741774,,,,363,0.4890776513753852,0.2733346301814015
1,593,2010-08-18,0.0688,0.0769,0.019523617711977564,,7200.0,495.36,,,0.05272754139162678,-10.533159947984394,,,364,0.4890776513753917,0.18710960349299868
2,594,2010-08-19,0.0667,0.07285,0.020523371147730493,,7200.0,480.23999999999995,,,0.052533508414927294,-3.0523255813953543,,,365,0.4923394203153035,0.18846543329265375
3,595,2010-08-20,0.07,0.07079999999999999,0.02401916883906655,,7200.0,504.00000000000006,,,0.056865301657906694,4.947526236881572,,,366,0.49880467223482766,0.19322971424393362
4,596,2010-08-21,0.0664,0.0706,0.021715238774333193,,7200.0,478.08,,,0.05339248197564129,-5.1428571428571495,,,367,0.49086324487908645,0.18865698854302035
5,597,2010-08-22,0.066,0.06976,0.02198253706916684,,7200.0,475.20000000000005,,,0.05364811257252073,-0.6024096385542133,,,368,0.49242655667982943,0.18935240210717233
6,598,2010-08-23,0.07,0.06913333333333334,0.025158716628231298,,7200.0,504.00000000000006,,,0.058559013427409344,6.060606060606055,,,369,0.5016454295824753,0.19512105321270531
7,599,2010-08-24,0.0665,0.06925714285714286,0.022656106084780508,,7200.0,478.8,,,0.05455105197204323,-5.000000000000004,,,370,0.4909804550146903,0.189395871023838
8,600,2010-08-25,0.066499,0.0689125,0.022884992752800412,,7200.0,478.7928,,,0.0548845545792244,-0.0015037593985023356,,,371,0.492086360332518,0.18995196922151428
9,601,2010-08-26,0.07,0.06864433333333333,0.02550355947251956,,7200.0,504.00000000000006,,,0.059175741959861416,5.2647408231702775,,,372,0.5009734848031548,0.19521759541184527
10,602,2010-08-27,0.065,0.0687799,0.021931985155476636,,7200.0,468.0,,,0.0532224790395829,-7.142857142857151,,,373,0.48595728796477017,0.18703725071994326
11,603,2010-08-28,0.0648,0.06843627272727272,0.0220191287392003,,7200.0,466.56,,,0.05334397019128597,-0.3076923076923199,,,374,0.48762612342782363,0.18766307411943664
12,604,2010-08-29,0.06,0.06813324999999999,0.018852331617191093,,7200.0,432.0,,,0.04789822293129252,-7.4074074074074066,,,375,0.47574325948995905,0.18083127134614754
13,605,2010-08-30,0.06497,0.06750761538461539,0.02276224942008148,,7200.0,467.784,,,0.054592302209405405,8.283333333333331,,,376,0.4954525254111413,0.19093569234687605
14,606,2010-08-31,0.0649,0.06732635714285715,0.022836415946156773,,7200.0,467.28,,,0.054708021872862944,-0.10774203478528532,,,377,0.4954224010703292,0.19098894629644966
15,607,2010-09-01,0.06,0.06716459999999999,0.019459522306239343,,7200.0,432.0,,,0.04884722703230568,-7.550077041602465,,,378,0.4807292806269395,0.18301200998849484
16,608,2010-09-02,0.0634,0.0667168125,0.022182582334002394,,7200.0,456.47999999999996,,,0.05357278674075138,5.666666666666664,,,379,0.49485642105280914,0.19020393004252098
17,609,2010-09-03,0.0613,0.06652170588235294,0.020806578599537145,,7200.0,441.36,,,0.05116652491587413,-3.312302839116721,,,380,0.48881003815550056,0.18692771389030394
18,610,2010-09-04,0.06,0.0662316111111111,0.020061150912807118,,7200.0,432.0,,,0.04985313401954747,-2.1207177814029365,,,381,0.4863377218004732,0.18541733557760928
19,611,2010-09-05,0.064,0.06590363157894737,0.023178422906089687,,7200.0,460.8,,,0.055308633843049515,6.666666666666665,,,382,0.501451281287558,0.19331277934556576
20,612,2010-09-06,0.06185,0.06580844999999999,0.021683637014000893,,7200.0,445.32,,,0.05268304721367387,-3.359374999999998,,,383,0.4940029072520262,0.18945653049323366
